Kode Mata Kuliah,Nama Mata Kuliah,Kelas,Sifat Mata Kuliah,Jumlah SKS,Kode Nilai,Nilai Angka,NIM,IP,Semester,Komponen Penilaian,Nilai
CCE61107,Praktikum Jaringan Komputer,CCE61107/TK/Prakt03,W,1,A-,75.12,2211513044,2.79,Ganjil 2023,UAS,80.0
CCE61107,Praktikum Jaringan Komputer,CCE61107/TK/Prakt03,W,1,A-,75.12,2211513044,2.79,Ganjil 2023,TUGAS-PR,71.25
CCE61107,Praktikum Jaringan Komputer,CCE61107/TK/Prakt03,W,1,A-,75.12,2211513044,2.79,Ganjil 2023,UTS,69.58
CCE61107,Praktikum Jaringan Komputer,CCE61107/TK/Prakt03,W,1,A-,75.12,2211513044,2.79,Ganjil 2023,Praktikum,80.0
CCE61109,Praktikum Logika Digital,CCE61109 /TK/Prakt01,W,1,A,81.15,2211513044,2.79,Ganjil 2023,Praktikum,81.15
CCE61105,Praktikum Pengantar Analisis Rangkaian,CCE61105/TK/Prakt05,W,1,A-,75.93,2211513044,2.79,Ganjil 2023,Kehadiran,100.0
CCE61105,Praktikum Pengantar Analisis Rangkaian,CCE61105/TK/Prakt05,W,1,A-,75.93,2211513044,2.79,Ganjil 2023,KUIS,48.0
CCE61105,Praktikum Pengantar Analisis Rangkaian,CCE61105/TK/Prakt05,W,1,A-,75.93,2211513044,2.79,Ganjil 2023,TUGAS-PR,72.43
CCE61105,Praktikum Pengantar Analisis Rangkaian,CCE61105/TK/Prakt05,W,1,A-,75.93,2211513044,2.79,Ganjil 2023,Sikap,90.0
CCE61105,Praktikum Pengantar Analisis Rangkaian,CCE61105/TK/Prakt05,W,1,A-,75.93,2211513044,2.79,Ganjil 2023,UAS,70.0
CCE61105,Praktikum Pengantar Analisis Rangkaian,CCE61105/TK/Prakt05,W,1,A-,75.93,2211513044,2.79,Ganjil 2023,Praktikum,80.99
CCE61108,Rangkaian Logika Digital,CCE61108/TK/Kuliah/B,W,3,C+,57.8,2211513044,2.79,Ganjil 2023,UAS,75.0
CCE61108,Rangkaian Logika Digital,CCE61108/TK/Kuliah/B,W,3,C+,57.8,2211513044,2.79,Ganjil 2023,TUGAS-PR,26.21
CCE61108,Rangkaian Logika Digital,CCE61108/TK/Kuliah/B,W,3,C+,57.8,2211513044,2.79,Ganjil 2023,UTS,50.2
CCE61108,Rangkaian Logika Digital,CCE61108/TK/Kuliah/B,W,3,C+,57.8,2211513044,2.79,Ganjil 2023,KUIS,75.0
CCE62117,Keamanan Informasi 1,CCE62117/TK/Kuliah/B,W,2,B+,72.2,2211513044,3.05,Genap 2023,UTS,58.0
CCE62117,Keamanan Informasi 1,CCE62117/TK/Kuliah/B,W,2,B+,72.2,2211513044,3.05,Genap 2023,TUGAS-PR,89.67
CCE62117,Keamanan Informasi 1,CCE62117/TK/Kuliah/B,W,2,B+,72.2,2211513044,3.05,Genap 2023,KUIS,79.0
CCE62117,Keamanan Informasi 1,CCE62117/TK/Kuliah/B,W,2,B+,72.2,2211513044,3.05,Genap 2023,Presentasi,71.0
CCE62117,Keamanan Informasi 1,CCE62117/TK/Kuliah/B,W,2,B+,72.2,2211513044,3.05,Genap 2023,UAS,58.0
CCE62110,Organisasi & Arsitektur Komputer 1,CCE62110/TK/Kuliah/B,W,3,B,68.8,2211513044,3.05,Genap 2023,TUGAS-PR,77.0
CCE62110,Organisasi & Arsitektur Komputer 1,CCE62110/TK/Kuliah/B,W,3,B,68.8,2211513044,3.05,Genap 2023,UTS,78.0
CCE62110,Organisasi & Arsitektur Komputer 1,CCE62110/TK/Kuliah/B,W,3,B,68.8,2211513044,3.05,Genap 2023,UAS,42.0
CCE62110,Organisasi & Arsitektur Komputer 1,CCE62110/TK/Kuliah/B,W,3,B,68.8,2211513044,3.05,Genap 2023,KUIS,78.0
CCE61127,Pengalaman Pengguna,CCE61127/TK/Kuliah/B,W,2,B+,70.0,2211513044,3.05,Genap 2023,Presentasi,80.0
CCE61127,Pengalaman Pengguna,CCE61127/TK/Kuliah/B,W,2,B+,70.0,2211513044,3.05,Genap 2023,TUGAS-PR,79.0
CCE61127,Pengalaman Pengguna,CCE61127/TK/Kuliah/B,W,2,B+,70.0,2211513044,3.05,Genap 2023,UTS,81.0
CCE61127,Pengalaman Pengguna,CCE61127/TK/Kuliah/B,W,2,B+,70.0,2211513044,3.05,Genap 2023,Tugas Besar,50.0
CCE61127,Pengalaman Pengguna,CCE61127/TK/Kuliah/B,W,2,B+,70.0,2211513044,3.05,Genap 2023,UAS,70.0
CCE62119,Perancangan Sistem Digital 1,CCE62119/TK/Kuliah/B,W,2,B,69.0,2211513044,3.05,Genap 2023,TUGAS-PR,85.0
CCE62119,Perancangan Sistem Digital 1,CCE62119/TK/Kuliah/B,W,2,B,69.0,2211513044,3.05,Genap 2023,UAS,64.0
CCE62119,Perancangan Sistem Digital 1,CCE62119/TK/Kuliah/B,W,2,B,69.0,2211513044,3.05,Genap 2023,KUIS,74.0
CCE62119,Perancangan Sistem Digital 1,CCE62119/TK/Kuliah/B,W,2,B,69.0,2211513044,3.05,Genap 2023,UTS,60.0
CCE62111,Praktikum Organisasi & Arsitektur Komputer 1,CCE62111/TK/Prakt/C,W,1,A-,78.65,2211513044,3.05,Genap 2023,UAS,72.0
CCE62111,Praktikum Organisasi & Arsitektur Komputer 1,CCE62111/TK/Prakt/C,W,1,A-,78.65,2211513044,3.05,Genap 2023,TUGAS-PR,83.67
CCE62111,Praktikum Organisasi & Arsitektur Komputer 1,CCE62111/TK/Prakt/C,W,1,A-,78.65,2211513044,3.05,Genap 2023,Praktikum,79.33
CCE62114,Praktikum Rangkaian Listrik,CCE62114/TK/Prakt/A,W,1,A-,79.44,2211513044,3.05,Genap 2023,TUGAS-PR,72.17
CCE62114,Praktikum Rangkaian Listrik,CCE62114/TK/Prakt/A,W,1,A-,79.44,2211513044,3.05,Genap 2023,KUIS,43.33
CCE62114,Praktikum Rangkaian Listrik,CCE62114/TK/Prakt/A,W,1,A-,79.44,2211513044,3.05,Genap 2023,Praktikum,85.5
CCE62114,Praktikum Rangkaian Listrik,CCE62114/TK/Prakt/A,W,1,A-,79.44,2211513044,3.05,Genap 2023,Sikap,85.0
CCE62114,Praktikum Rangkaian Listrik,CCE62114/TK/Prakt/A,W,1,A-,79.44,2211513044,3.05,Genap 2023,Kehadiran,100.0
CCE62114,Praktikum Rangkaian Listrik,CCE62114/TK/Prakt/A,W,1,A-,79.44,2211513044,3.05,Genap 2023,UAS,83.5
CCE62113,Rangkaian Listrik,CCE62113/TK/Kuliah/B,W,2,B,66.9,2211513044,3.05,Genap 2023,KUIS,60.0
CCE62113,Rangkaian Listrik,CCE62113/TK/Kuliah/B,W,2,B,66.9,2211513044,3.05,Genap 2023,UTS,65.0
CCE62113,Rangkaian Listrik,CCE62113/TK/Kuliah/B,W,2,B,66.9,2211513044,3.05,Genap 2023,TUGAS-PR,90.0
CCE62113,Rangkaian Listrik,CCE62113/TK/Kuliah/B,W,2,B,66.9,2211513044,3.05,Genap 2023,UAS,58.0
CCE62118,Sistem Basis Data,CCE62118/TK/Kuliah/B,W,2,B,66.47,2211513044,3.05,Genap 2023,Kehadiran,86.0
CCE62118,Sistem Basis Data,CCE62118/TK/Kuliah/B,W,2,B,66.47,2211513044,3.05,Genap 2023,TUGAS-PR,37.5
CCE62118,Sistem Basis Data,CCE62118/TK/Kuliah/B,W,2,B,66.47,2211513044,3.05,Genap 2023,UTS,52.0
CCE62118,Sistem Basis Data,CCE62118/TK/Kuliah/B,W,2,B,66.47,2211513044,3.05,Genap 2023,Presentasi,75.0
CCE62118,Sistem Basis Data,CCE62118/TK/Kuliah/B,W,2,B,66.47,2211513044,3.05,Genap 2023,UAS,73.0
CCE62115,Sistem Operasi,CCE62115/TK/Kuliah/B,W,2,B-,62.25,2211513044,3.05,Genap 2023,TUGAS-PR,75.0
CCE62115,Sistem Operasi,CCE62115/TK/Kuliah/B,W,2,B-,62.25,2211513044,3.05,Genap 2023,UTS,22.0
CCE62115,Sistem Operasi,CCE62115/TK/Kuliah/B,W,2,B-,62.25,2211513044,3.05,Genap 2023,KUIS,77.5
CCE62115,Sistem Operasi,CCE62115/TK/Kuliah/B,W,2,B-,62.25,2211513044,3.05,Genap 2023,UAS,75.0
CCE62116,Sistem Tertanam 1,CCE62116/TK/Kuliah/B,W,2,B,67.7,2211513044,3.05,Genap 2023,TUGAS-PR,70.0
CCE62116,Sistem Tertanam 1,CCE62116/TK/Kuliah/B,W,2,B,67.7,2211513044,3.05,Genap 2023,UTS,34.0
CCE62116,Sistem Tertanam 1,CCE62116/TK/Kuliah/B,W,2,B,67.7,2211513044,3.05,Genap 2023,KUIS,80.0
CCE62116,Sistem Tertanam 1,CCE62116/TK/Kuliah/B,W,2,B,67.7,2211513044,3.05,Genap 2023,Presentasi,80.0
CCE62116,Sistem Tertanam 1,CCE62116/TK/Kuliah/B,W,2,B,67.7,2211513044,3.05,Genap 2023,Tugas Besar,90.0
CCE62112,Struktur Data,CCE62112/TK/Kuliah/B,W,2,C,53.44,2211513044,3.05,Genap 2023,Kehadiran,75.0
CCE62112,Struktur Data,CCE62112/TK/Kuliah/B,W,2,C,53.44,2211513044,3.05,Genap 2023,TUGAS-PR,51.12
CCE62112,Struktur Data,CCE62112/TK/Kuliah/B,W,2,C,53.44,2211513044,3.05,Genap 2023,UTS,52.0
CCE62112,Struktur Data,CCE62112/TK/Kuliah/B,W,2,C,53.44,2211513044,3.05,Genap 2023,UAS,50.0
CCE61126,Elektronika,CCE61126/TK/Kuliah/B,W,2,C,53.0,2211513044,3.32,Ganjil 2024,UAS,50.0
CCE61126,Elektronika,CCE61126/TK/Kuliah/B,W,2,C,53.0,2211513044,3.32,Ganjil 2024,UTS,30.0
CCE61126,Elektronika,CCE61126/TK/Kuliah/B,W,2,C,53.0,2211513044,3.32,Ganjil 2024,TUGAS-PR,80.0
CCE61126,Elektronika,CCE61126/TK/Kuliah/B,W,2,C,53.0,2211513044,3.32,Ganjil 2024,Tugas Besar,77.5
CCE61128,Keamanan Informasi 2,CCE61128/TK/Kuliah/B,W,2,B+,72.73,2211513044,3.32,Ganjil 2024,UTS,88.0
CCE61128,Keamanan Informasi 2,CCE61128/TK/Kuliah/B,W,2,B+,72.73,2211513044,3.32,Ganjil 2024,TUGAS-PR,70.0
CCE61128,Keamanan Informasi 2,CCE61128/TK/Kuliah/B,W,2,B+,72.73,2211513044,3.32,Ganjil 2024,KUIS,55.0
CCE61128,Keamanan Informasi 2,CCE61128/TK/Kuliah/B,W,2,B+,72.73,2211513044,3.32,Ganjil 2024,Presentasi,72.67
CCE61128,Keamanan Informasi 2,CCE61128/TK/Kuliah/B,W,2,B+,72.73,2211513044,3.32,Ganjil 2024,UAS,66.0
AND60102,Kewirausahaan,AND60102/TK/Kuliah/B,W,3,A,80.2,2211513044,3.32,Ganjil 2024,UTS,80.0
AND60102,Kewirausahaan,AND60102/TK/Kuliah/B,W,3,A,80.2,2211513044,3.32,Ganjil 2024,TUGAS-PR,75.0
AND60102,Kewirausahaan,AND60102/TK/Kuliah/B,W,3,A,80.2,2211513044,3.32,Ganjil 2024,UAS,84.0
SCE61112,Matematika 3,SCE61112/TK/Kuliah/B,W,3,B-,64.92,2211513044,3.32,Ganjil 2024,UTS,65.5
SCE61112,Matematika 3,SCE61112/TK/Kuliah/B,W,3,B-,64.92,2211513044,3.32,Ganjil 2024,TUGAS-PR,71.0
SCE61112,Matematika 3,SCE61112/TK/Kuliah/B,W,3,B-,64.92,2211513044,3.32,Ganjil 2024,KUIS,82.0
SCE61112,Matematika 3,SCE61112/TK/Kuliah/B,W,3,B-,64.92,2211513044,3.32,Ganjil 2024,UAS,48.0
CCE61123,Organisasi & Arsitektur Komputer 2,CCE61123/TK/Kuliah/B,W,3,B+,70.37,2211513044,3.32,Ganjil 2024,UTS,65.0
CCE61123,Organisasi & Arsitektur Komputer 2,CCE61123/TK/Kuliah/B,W,3,B+,70.37,2211513044,3.32,Ganjil 2024,UAS,67.0
CCE61123,Organisasi & Arsitektur Komputer 2,CCE61123/TK/Kuliah/B,W,3,B+,70.37,2211513044,3.32,Ganjil 2024,TUGAS-PR,68.5
CCE61123,Organisasi & Arsitektur Komputer 2,CCE61123/TK/Kuliah/B,W,3,B+,70.37,2211513044,3.32,Ganjil 2024,KUIS,81.0
CCE61124,Praktikum Organisasi & Arsitektur Komputer 2,CCE61124/TK/Prakt/B,W,1,B+,70.5,2211513044,3.32,Ganjil 2024,UAS,53.0
CCE61124,Praktikum Organisasi & Arsitektur Komputer 2,CCE61124/TK/Prakt/B,W,1,B+,70.5,2211513044,3.32,Ganjil 2024,UTS,53.33
CCE61124,Praktikum Organisasi & Arsitektur Komputer 2,CCE61124/TK/Prakt/B,W,1,B+,70.5,2211513044,3.32,Ganjil 2024,TUGAS-PR,66.5
CCE61124,Praktikum Organisasi & Arsitektur Komputer 2,CCE61124/TK/Prakt/B,W,1,B+,70.5,2211513044,3.32,Ganjil 2024,Praktikum,83.17
CCE61125,Rekayasa Perangkat Lunak,CCE61125/TK/Kuliah/B,W,3,B+,71.04,2211513044,3.32,Ganjil 2024,Kehadiran,78.57
CCE61125,Rekayasa Perangkat Lunak,CCE61125/TK/Kuliah/B,W,3,B+,71.04,2211513044,3.32,Ganjil 2024,TUGAS-PR,21.95
CCE61125,Rekayasa Perangkat Lunak,CCE61125/TK/Kuliah/B,W,3,B+,71.04,2211513044,3.32,Ganjil 2024,UTS,80.86
CCE61125,Rekayasa Perangkat Lunak,CCE61125/TK/Kuliah/B,W,3,B+,71.04,2211513044,3.32,Ganjil 2024,Presentasi,76.63
CCE61125,Rekayasa Perangkat Lunak,CCE61125/TK/Kuliah/B,W,3,B+,71.04,2211513044,3.32,Ganjil 2024,UAS,82.5
CCE61120,Sinyal dan Sistem,CCE61120/TK/Kuliah/B,W,2,B+,73.8,2211513044,3.32,Ganjil 2024,TUGAS-PR,83.0
CCE61120,Sinyal dan Sistem,CCE61120/TK/Kuliah/B,W,2,B+,73.8,2211513044,3.32,Ganjil 2024,UTS,58.0
CCE61120,Sinyal dan Sistem,CCE61120/TK/Kuliah/B,W,2,B+,73.8,2211513044,3.32,Ganjil 2024,KUIS,82.0
CCE61120,Sinyal dan Sistem,CCE61120/TK/Kuliah/B,W,2,B+,73.8,2211513044,3.32,Ganjil 2024,UAS,78.0
CCE61121,Sistem Tertanam 2,CCE61121/TK/Kuliah/B,W,2,B+,70.41,2211513044,3.32,Ganjil 2024,UTS,66.0
CCE61121,Sistem Tertanam 2,CCE61121/TK/Kuliah/B,W,2,B+,70.41,2211513044,3.32,Ganjil 2024,KUIS,74.0
CCE61121,Sistem Tertanam 2,CCE61121/TK/Kuliah/B,W,2,B+,70.41,2211513044,3.32,Ganjil 2024,TUGAS-PR,70.0
CCE61121,Sistem Tertanam 2,CCE61121/TK/Kuliah/B,W,2,B+,70.41,2211513044,3.32,Ganjil 2024,UAS,73.47
SCE61102,Aljabar Linier,SCE61102/TK/Kuliah/A,W,4,C+,58.2,2211513045,3.14,Ganjil 2022,TUGAS-PR,75.0
SCE61102,Aljabar Linier,SCE61102/TK/Kuliah/A,W,4,C+,58.2,2211513045,3.14,Ganjil 2022,KUIS,90.0
SCE61102,Aljabar Linier,SCE61102/TK/Kuliah/A,W,4,C+,58.2,2211513045,3.14,Ganjil 2022,UTS,44.0
SCE61102,Aljabar Linier,SCE61102/TK/Kuliah/A,W,4,C+,58.2,2211513045,3.14,Ganjil 2022,UAS,40.0
SCE61101,Fisika 1,SCE61101/TK/Kuliah/A,W,3,A-,78.17,2211513045,3.14,Ganjil 2022,UTS,72.5
SCE61101,Fisika 1,SCE61101/TK/Kuliah/A,W,3,A-,78.17,2211513045,3.14,Ganjil 2022,UAS,78.0
SCE61101,Fisika 1,SCE61101/TK/Kuliah/A,W,3,A-,78.17,2211513045,3.14,Ganjil 2022,TUGAS-PR,85.0
SCE61101,Fisika 1,SCE61101/TK/Kuliah/A,W,3,A-,78.17,2211513045,3.14,Ganjil 2022,Sikap,70.0
SCE61101,Fisika 1,SCE61101/TK/Kuliah/A,W,3,A-,78.17,2211513045,3.14,Ganjil 2022,Kehadiran,100.0
SCE61104,Kimia 1,SCE61104/TK/Kuliah/A,W,2,B-,61.1,2211513045,3.14,Ganjil 2022,UTS,67.9
SCE61104,Kimia 1,SCE61104/TK/Kuliah/A,W,2,B-,61.1,2211513045,3.14,Ganjil 2022,UAS,54.31
SCE61103,Matematika 1,SCE61103/TK/Kuliah/A,W,3,C+,58.1,2211513045,3.14,Ganjil 2022,UTS,62.0
SCE61103,Matematika 1,SCE61103/TK/Kuliah/A,W,3,C+,58.1,2211513045,3.14,Ganjil 2022,UAS,54.2
CCE61101,Pengenalan Teknik Komputer,CCE61101/TK/Kuliah/A,W,2,A-,75.38,2211513045,3.14,Ganjil 2022,TUGAS-PR,100.0
CCE61101,Pengenalan Teknik Komputer,CCE61101/TK/Kuliah/A,W,2,A-,75.38,2211513045,3.14,Ganjil 2022,Kehadiran,85.71
CCE61101,Pengenalan Teknik Komputer,CCE61101/TK/Kuliah/A,W,2,A-,75.38,2211513045,3.14,Ganjil 2022,Presentasi,28.4
CCE61101,Pengenalan Teknik Komputer,CCE61101/TK/Kuliah/A,W,2,A-,75.38,2211513045,3.14,Ganjil 2022,UTS,89.0
CCE61101,Pengenalan Teknik Komputer,CCE61101/TK/Kuliah/A,W,2,A-,75.38,2211513045,3.14,Ganjil 2022,UAS,96.0
SCE61105,Pengetahuan Lingkungan,SCE61105/TK/Kuliah/A,W,2,B+,72.75,2211513045,3.14,Ganjil 2022,UTS,60.0
SCE61105,Pengetahuan Lingkungan,SCE61105/TK/Kuliah/A,W,2,B+,72.75,2211513045,3.14,Ganjil 2022,TUGAS-PR,85.0
SCE61105,Pengetahuan Lingkungan,SCE61105/TK/Kuliah/A,W,2,B+,72.75,2211513045,3.14,Ganjil 2022,UAS,75.0
CCE62102,Algoritma dan Pemecahan Masalah 1,CCE62102/TK/Kuliah/A,W,2,B-,61.0,2211513045,2.73,Genap 2022,TUGAS-PR,62.5
CCE62102,Algoritma dan Pemecahan Masalah 1,CCE62102/TK/Kuliah/A,W,2,B-,61.0,2211513045,2.73,Genap 2022,Kehadiran,100.0
CCE62102,Algoritma dan Pemecahan Masalah 1,CCE62102/TK/Kuliah/A,W,2,B-,61.0,2211513045,2.73,Genap 2022,UTS,55.0
CCE62102,Algoritma dan Pemecahan Masalah 1,CCE62102/TK/Kuliah/A,W,2,B-,61.0,2211513045,2.73,Genap 2022,UAS,40.0
SCE62106,Fisika 2,SCE62106/TK/Kuliah/A,W,3,C,52.13,2211513045,2.73,Genap 2022,UAS,40.0
SCE62106,Fisika 2,SCE62106/TK/Kuliah/A,W,3,C,52.13,2211513045,2.73,Genap 2022,UTS,22.0
SCE62106,Fisika 2,SCE62106/TK/Kuliah/A,W,3,C,52.13,2211513045,2.73,Genap 2022,TUGAS-PR,96.25
SCE62106,Fisika 2,SCE62106/TK/Kuliah/A,W,3,C,52.13,2211513045,2.73,Genap 2022,Kehadiran,71.43
SCE62108,Matematika 2,SCE62108/TK/Kuliah/A,W,3,C+,55.75,2211513045,2.73,Genap 2022,TUGAS-PR,76.25
SCE62108,Matematika 2,SCE62108/TK/Kuliah/A,W,3,C+,55.75,2211513045,2.73,Genap 2022,KUIS,46.5
SCE62108,Matematika 2,SCE62108/TK/Kuliah/A,W,3,C+,55.75,2211513045,2.73,Genap 2022,UTS,40.0
SCE62108,Matematika 2,SCE62108/TK/Kuliah/A,W,3,C+,55.75,2211513045,2.73,Genap 2022,UAS,64.0
SCE62107,Matematika Diskrit,SCE62107/TK/Kuliah/A,W,3,B+,71.8,2211513045,2.73,Genap 2022,UTS,69.0
SCE62107,Matematika Diskrit,SCE62107/TK/Kuliah/A,W,3,B+,71.8,2211513045,2.73,Genap 2022,TUGAS-PR,75.0
SCE62107,Matematika Diskrit,SCE62107/TK/Kuliah/A,W,3,B+,71.8,2211513045,2.73,Genap 2022,UAS,73.0
CCE62103,Praktikum Algoritma dan Pemecahan Masalah ,CE62103/TK/Prakt/B,W,1,C+,59.85,2211513045,2.73,Genap 2022,KUIS,77.29
CCE62103,Praktikum Algoritma dan Pemecahan Masalah ,CE62103/TK/Prakt/B,W,1,C+,59.85,2211513045,2.73,Genap 2022,Praktikum,60.0
CCE62103,Praktikum Algoritma dan Pemecahan Masalah ,CE62103/TK/Prakt/B,W,1,C+,59.85,2211513045,2.73,Genap 2022,TUGAS-PR,56.25
SCE62109,Probabilitas dan Statistika,SCE62109/TK/Kuliah/A,W,4,C,54.0,2211513045,2.73,Genap 2022,UAS,56.0
SCE62109,Probabilitas dan Statistika,SCE62109/TK/Kuliah/A,W,4,C,54.0,2211513045,2.73,Genap 2022,UTS,34.0
SCE62109,Probabilitas dan Statistika,SCE62109/TK/Kuliah/A,W,4,C,54.0,2211513045,2.73,Genap 2022,TUGAS-PR,90.0
CCE62136,English For Communication,CCE62136/TK.Kuliah/A,W,3,A-,79.0,2211513045,2.51,Ganjil 2023,Tugas Besar,79.0
CCE62136,English For Communication,CCE62136/TK.Kuliah/A,W,3,A-,79.0,2211513045,2.51,Ganjil 2023,UTS,79.0
CCE62136,English For Communication,CCE62136/TK.Kuliah/A,W,3,A-,79.0,2211513045,2.51,Ganjil 2023,UAS,79.0
SCE61111,Fisika 3,SCE61111/TK/Kuliah/A,W,2,C+,58.75,2211513045,2.51,Ganjil 2023,TUGAS-PR,85.0
SCE61111,Fisika 3,SCE61111/TK/Kuliah/A,W,2,C+,58.75,2211513045,2.51,Ganjil 2023,KUIS,85.0
SCE61111,Fisika 3,SCE61111/TK/Kuliah/A,W,2,C+,58.75,2211513045,2.51,Ganjil 2023,UTS,41.0
SCE61111,Fisika 3,SCE61111/TK/Kuliah/A,W,2,C+,58.75,2211513045,2.51,Ganjil 2023,UAS,54.0
CCE61106,Jaringan Komputer,CCE61106/TK/Kuliah/A,W,3,A,84.0,2211513045,2.51,Ganjil 2023,UAS,90.0
CCE61106,Jaringan Komputer,CCE61106/TK/Kuliah/A,W,3,A,84.0,2211513045,2.51,Ganjil 2023,UTS,82.0
CCE61106,Jaringan Komputer,CCE61106/TK/Kuliah/A,W,3,A,84.0,2211513045,2.51,Ganjil 2023,TUGAS-PR,82.0
CCE61106,Jaringan Komputer,CCE61106/TK/Kuliah/A,W,3,A,84.0,2211513045,2.51,Ganjil 2023,Presentasi,80.0
SCE61112,Matematika 3,SCE61112/TK/Kuliah/A,W,3,E,39.15,2211513045,2.51,Ganjil 2023,UTS,25.5
SCE61112,Matematika 3,SCE61112/TK/Kuliah/A,W,3,E,39.15,2211513045,2.51,Ganjil 2023,KUIS,19.0
SCE61112,Matematika 3,SCE61112/TK/Kuliah/A,W,3,E,39.15,2211513045,2.51,Ganjil 2023,UAS,44.0
SCE61112,Matematika 3,SCE61112/TK/Kuliah/A,W,3,E,39.15,2211513045,2.51,Ganjil 2023,TUGAS-PR,72.5
CCE61104,Pengantar Analisis Rangkaian,CCE61104/TK/Kuliah/A,W,2,C,53.9,2211513045,2.51,Ganjil 2023,UTS,35.0
CCE61104,Pengantar Analisis Rangkaian,CCE61104/TK/Kuliah/A,W,2,C,53.9,2211513045,2.51,Ganjil 2023,TUGAS-PR,89.0
CCE61104,Pengantar Analisis Rangkaian,CCE61104/TK/Kuliah/A,W,2,C,53.9,2211513045,2.51,Ganjil 2023,KUIS,68.0
CCE61104,Pengantar Analisis Rangkaian,CCE61104/TK/Kuliah/A,W,2,C,53.9,2211513045,2.51,Ganjil 2023,UAS,40.0
CCE61109,Praktikum Logika Digital,CCE61109/TK/Prak02,W,1,B+,70.37,2211513045,2.51,Ganjil 2023,Praktikum,70.37
CCE61105,Praktikum Pengantar Analisis Rangkaian,CCE61105/TK/Prakt05,W,1,B+,74.8,2211513045,2.51,Ganjil 2023,Kehadiran,100.0
CCE61105,Praktikum Pengantar Analisis Rangkaian,CCE61105/TK/Prakt05,W,1,B+,74.8,2211513045,2.51,Ganjil 2023,KUIS,22.86
CCE61105,Praktikum Pengantar Analisis Rangkaian,CCE61105/TK/Prakt05,W,1,B+,74.8,2211513045,2.51,Ganjil 2023,TUGAS-PR,92.57
CCE61105,Praktikum Pengantar Analisis Rangkaian,CCE61105/TK/Prakt05,W,1,B+,74.8,2211513045,2.51,Ganjil 2023,Sikap,90.0
CCE61105,Praktikum Pengantar Analisis Rangkaian,CCE61105/TK/Prakt05,W,1,B+,74.8,2211513045,2.51,Ganjil 2023,UAS,56.25
CCE61105,Praktikum Pengantar Analisis Rangkaian,CCE61105/TK/Prakt05,W,1,B+,74.8,2211513045,2.51,Ganjil 2023,Praktikum,88.0
CCE61108,Rangkaian Logika Digital,CCE61108/TK/Kuliah/A,W,3,C,50.19,2211513045,2.51,Ganjil 2023,UAS,53.0
CCE61108,Rangkaian Logika Digital,CCE61108/TK/Kuliah/A,W,3,C,50.19,2211513045,2.51,Ganjil 2023,TUGAS-PR,53.1
CCE61108,Rangkaian Logika Digital,CCE61108/TK/Kuliah/A,W,3,C,50.19,2211513045,2.51,Ganjil 2023,UTS,33.6
CCE61108,Rangkaian Logika Digital,CCE61108/TK/Kuliah/A,W,3,C,50.19,2211513045,2.51,Ganjil 2023,KUIS,68.0
CCE62117,Keamanan Informasi 1,CCE62117/TK/Kuliah/A,W,2,B,68.7,2211513045,2.71,Genap 2023,UTS,71.0
CCE62117,Keamanan Informasi 1,CCE62117/TK/Kuliah/A,W,2,B,68.7,2211513045,2.71,Genap 2023,TUGAS-PR,89.0
CCE62117,Keamanan Informasi 1,CCE62117/TK/Kuliah/A,W,2,B,68.7,2211513045,2.71,Genap 2023,KUIS,42.0
CCE62117,Keamanan Informasi 1,CCE62117/TK/Kuliah/A,W,2,B,68.7,2211513045,2.71,Genap 2023,Presentasi,73.0
CCE62117,Keamanan Informasi 1,CCE62117/TK/Kuliah/A,W,2,B,68.7,2211513045,2.71,Genap 2023,UAS,45.0
CCE62110,Organisasi & Arsitektur Komputer 1,CCE62110/TK/Kuliah/A,W,3,B+,71.0,2211513045,2.71,Genap 2023,UAS,50.0
CCE62110,Organisasi & Arsitektur Komputer 1,CCE62110/TK/Kuliah/A,W,3,B+,71.0,2211513045,2.71,Genap 2023,KUIS,80.0
CCE62110,Organisasi & Arsitektur Komputer 1,CCE62110/TK/Kuliah/A,W,3,B+,71.0,2211513045,2.71,Genap 2023,TUGAS-PR,80.0
CCE62110,Organisasi & Arsitektur Komputer 1,CCE62110/TK/Kuliah/A,W,3,B+,71.0,2211513045,2.71,Genap 2023,UTS,75.0
CCE62119,Perancangan Sistem Digital 1,CCE62119/TK/Kuliah/A,W,2,B-,46.9,2211513045,2.71,Genap 2023,TUGAS-PR,73.0
CCE62119,Perancangan Sistem Digital 1,CCE62119/TK/Kuliah/A,W,2,B-,46.9,2211513045,2.71,Genap 2023,UAS,0.0
CCE62119,Perancangan Sistem Digital 1,CCE62119/TK/Kuliah/A,W,2,B-,46.9,2211513045,2.71,Genap 2023,KUIS,79.0
CCE62119,Perancangan Sistem Digital 1,CCE62119/TK/Kuliah/A,W,2,B-,46.9,2211513045,2.71,Genap 2023,UTS,55.0
CCE62111,Praktikum Organisasi & Arsitektur Komputer 1,CCE62111/TK/Prakt/B,W,1,A-,77.21,2211513045,2.71,Genap 2023,UAS,72.0
CCE62111,Praktikum Organisasi & Arsitektur Komputer 1,CCE62111/TK/Prakt/B,W,1,A-,77.21,2211513045,2.71,Genap 2023,TUGAS-PR,83.17
CCE62111,Praktikum Organisasi & Arsitektur Komputer 1,CCE62111/TK/Prakt/B,W,1,A-,77.21,2211513045,2.71,Genap 2023,Praktikum,75.73
